C	run2	graph/iid n=1000 10 it	1.526175e7	1.5728375e7	-1	19530864
C	run2	graph/chain n=300 10 it	3.3738625e7	3.7401625e7	-1	25378704
B	run2	map/direct  NMV->out m[μ]::NMV m[v]::PM (BP)	1529.2	1587.5	26	1440
B	run2	map/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	1554.1	1620.8	27	1472
B	run2	resolve/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	673.5	695.3	6	272
B	run2	deferred/barrier NMV->out m[μ]::NMV m[v]::PM (BP)	1562.5	1616.7	27	1472
B	run2	map/direct  NMP->μ q[out]::PM q[τ]::Gamma (VMP)	1833.4	1895.8	21	864
B	run2	map/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	1845.8	1908.3	22	896
B	run2	resolve/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	1025.0	1058.3	6	272
B	run2	deferred/barrier NMP->μ q[out]::PM q[τ]::Gamma (VMP)	1858.4	1925.0	22	896
B	run2	map/direct  MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	1670.8	1733.3	28	1584
B	run2	map/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	1683.3	1766.7	29	1616
B	run2	resolve/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	727.1	751.9	6	272
B	run2	deferred/barrier MvNMC->out m[μ]::MvNMC(3) m[Σ]::PM (BP)	1704.1	1766.6	29	1616
B	run2	map/direct  Bernoulli->out m[p]::Beta	1366.6	1429.1	23	1312
B	run2	map/barrier Bernoulli->out m[p]::Beta	1387.5	1437.5	24	1344
B	run2	resolve/barrier Bernoulli->out m[p]::Beta	731.6	744.4	6	272
B	run2	deferred/barrier Bernoulli->out m[p]::Beta	1400.0	1458.4	24	1344
B	run2	map/direct  Categorical->p q[out]::Categorical	1545.8	1604.2	26	1440
B	run2	map/barrier Categorical->p q[out]::Categorical	1583.3	1620.8	27	1472
B	run2	resolve/barrier Categorical->p q[out]::Categorical	821.5	843.1	7	400
B	run2	deferred/barrier Categorical->p q[out]::Categorical	1591.6	1629.2	27	1472
B	run2	joint-marginal/barrier NMV (out,μ)	1270.8	1295.9	19	880
B	run2	product/NMV x3	1337.5	1383.4	13	400
B	run2	product/deferred NMV x3	1358.3	1395.9	13	400
